Nombre,Direccion,CCAA,Latitud,Longitud,Telefono,URL,Correo,Facebook,Categoria,Tamaño,Capaciadad,Capacidad,Ocupacion,id_centro
nan nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 946 76 41 17,http://www.nannan.com,nannan@aparicio-seco.es,register/nannan,mixta,grande,,469,487,000767
nan nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 888 39 03 73,http://www.nannan.com,nannan@cuadrado-almagro.com,homepage/nannan,mixta,mediana,,274,502,000768
País Vasco nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34945 45 68 42,http://www.pasvasconan.com,pasva@ortiz-cuesta.org,register/pasvasconan,mixta,grande,,316,374,000769
Sociedad Protectora Animales y Plantas de Guipúzcoa nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 881498102,http://www.sociedadprotectoraanimalesyplantasdeguipzcoanan.com,sociedadp@pinol-cal.com,post/sociedadprotectoraanimalesyplantasdeguipzcoanan,felina,pequeña,,78,40,000770
"Barrio Kalezar, 84 / 20170 Usurbil nan",nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 887825954,http://www.barriokalezar8420170usurbilnan.com,barriokal@mascaro.org,faq/barriokalezar8420170usurbilnan,felina,pequeña,,55,52,000771
- 20170 Usurbil nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 981 81 11 72,http://www.20170usurbilnan.com,20170@vergara-fernandez.org,category/20170usurbilnan,mixta,mediana,,219,195,000772
Pais Vasco nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34926 718 675,http://www.paisvasconan.com,paisva@morcillo-piquer.com,terms/paisvasconan,mixta,pequeña,,89,152,000773
spapg2@yahoo.es / www.protectoradegipuzkoa.com nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 884628855,http://www.spapg2@yahoo.eswww.protectoradegipuzkoa.comnan.com,spapg@gutierrez-alegre.net,index/spapg2@yahoo.eswww.protectoradegipuzkoa.comnan,mixta,grande,,431,528,000774
www.protectoradegipuzkoa.com nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 941128925,http://www.www.protectoradegipuzkoa.comnan.com,wwwpr@osuna-samper.com,category/www.protectoradegipuzkoa.comnan,canina,grande,,473,582,000775
943 37 66 50 / 669 46 97 92 nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34877 189 968,http://www.943376650669469792nan.com,94337@valcarcel.com,about/943376650669469792nan,mixta,mediana,,152,107,000776
A.P.A. SOS BILBAO nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34823 79 08 21,http://www.a.p.a.sosbilbaonan.com,apaso@francisco.es,category/a.p.a.sosbilbaonan,mixta,grande,,443,247,000777
nan nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 942729557,http://www.nannan.com,nanna@ramis-caparros.org,faq/nannan,canina,mediana,,154,123,000778
Bilbao - nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 986 75 13 27,http://www.bilbaonan.com,bilbao@acuna.com,terms/bilbaonan,mixta,mediana,,214,100,000779
Pais Vasco nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 920502043,http://www.paisvasconan.com,paisvas@rozas.org,index/paisvasconan,mixta,mediana,,228,229,000780
apasosbilbao@gmail.com / http://www.sosbilbao.org/ nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 822438124,http://www.apasosbilbao@gmail.comhttpwww.sosbilbao.orgnan.com,apasosbil@garriga.net,register/apasosbilbao@gmail.comhttpwww.sosbilbao.orgnan,mixta,pequeña,,38,38,000781
http://www.sosbilbao.org/ nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 872 69 38 90,http://www.httpwww.sosbilbao.orgnan.com,httpwwwso@flor.es,index/httpwww.sosbilbao.orgnan,mixta,mediana,,273,156,000782
687 89 01 84 nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34978847712,http://www.687890184nan.com,6878901@prat.com,faq/687890184nan,mixta,grande,,322,315,000783
ANIMALIAK nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 887 942 948,http://www.animaliaknan.com,animalia@garmendia.es,faq/animaliaknan,mixta,mediana,,122,100,000784
Apdo de correos 100.030 /48003 Bilbao nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 717997337,http://www.apdodecorreos100.03048003bilbaonan.com,apdodecorr@pages.com,search/apdodecorreos100.03048003bilbaonan,mixta,pequeña,,81,73,000785
- nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34822270517,http://www.nan.com,nan@vallejo-figueras.com,about/nan,mixta,mediana,,222,366,000786
Pais Vasco nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 974 989 338,http://www.paisvasconan.com,paisvasco@palomares.net,index/paisvasconan,mixta,mediana,,158,63,000787
info.animaliak@gmail.com / www.animaliak.es nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 846 463 610,http://www.info.animaliak@gmail.comwww.animaliak.esnan.com,infoa@cabanas.com,search/info.animaliak@gmail.comwww.animaliak.esnan,mixta,pequeña,,67,91,000788
www.animaliak.es nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 826 09 74 86,http://www.www.animaliak.esnan.com,wwwanimali@cabanillas.org,login/www.animaliak.esnan,mixta,grande,,395,366,000789
Asociacion Protectora de Animales y Plantas de Guipuzcoa nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34944 38 51 18,http://www.asociacionprotectoradeanimalesyplantasdeguipuzcoanan.com,asociaci@elorza.com,home/asociacionprotectoradeanimalesyplantasdeguipuzcoanan,mixta,pequeña,,66,38,000790
"Barrio Kalezar, s/n. / 20170 Usúrbil nan",nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34926 518 495,http://www.barriokalezarsn.20170usrbilnan.com,barriokal@galan.net,home/barriokalezarsn.20170usrbilnan,felina,pequeña,,60,93,000791
- 20170 Usúrbil nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34977782554,http://www.20170usrbilnan.com,20170usr@gelabert.com,home/20170usrbilnan,mixta,grande,,449,556,000792
Pais Vasco nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 874 83 51 57,http://www.paisvasconan.com,paisvascon@aguilar.es,author/paisvasconan,mixta,grande,,457,265,000793
spapg2@yahoo.es / http://www.protectoradegipuzkoa.com/ nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34974 71 27 09,http://www.spapg2@yahoo.eshttpwww.protectoradegipuzkoa.comnan.com,spapg2yah@tenorio.es,author/spapg2@yahoo.eshttpwww.protectoradegipuzkoa.comnan,mixta,grande,,417,152,000794
http://www.protectoradegipuzkoa.com/ nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 948 82 46 44,http://www.httpwww.protectoradegipuzkoa.comnan.com,httpwwwpr@serra.com,author/httpwww.protectoradegipuzkoa.comnan,mixta,grande,,494,636,000795
943 37 66 50 nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 976 39 81 89,http://www.943376650nan.com,943376650n@gracia.es,search/943376650nan,mixta,grande,,315,401,000796
Asociación Protectora de Animales Miaumor nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34946 013 304,http://www.asociacinprotectoradeanimalesmiaumornan.com,asocia@hidalgo.net,terms/asociacinprotectoradeanimalesmiaumornan,mixta,grande,,487,855,000797
nan nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34714 173 438,http://www.nannan.com,nannan@giron.es,register/nannan,mixta,mediana,,184,293,000798
Tolosa - nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34972 804 889,http://www.tolosanan.com,tolosana@mariscal-bustamante.es,faq/tolosanan,mixta,mediana,,286,167,000799
nan nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 976 483 266,http://www.nannan.com,nannan@asenjo.es,author/nannan,felina,pequeña,,74,36,000800
miaumor.apa@gmail.com nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34976 052 341,http://www.miaumor.apa@gmail.comnan.com,miaum@vicente.com,homepage/miaumor.apa@gmail.comnan,felina,pequeña,,22,26,000801
https://miaumor.com/ nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34876066493,http://www.httpsmiaumor.comnan.com,httpsmiaum@cordoba.org,search/httpsmiaumor.comnan,mixta,grande,,363,550,000802
679 654 653 nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34973 207 297,http://www.679654653nan.com,679654653n@palma-rebollo.es,main/679654653nan,mixta,grande,,485,440,000803
https://www.facebook.com/miaumor.apa/ nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 948316263,http://www.httpswww.facebook.commiaumor.apanan.com,httpsww@sans.com,homepage/httpswww.facebook.commiaumor.apanan,mixta,mediana,,166,57,000804
@Miaumor_apa nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 721 525 807,http://www.@miaumor_apanan.com,miaumo@alvarez.es,home/@miaumor_apanan,mixta,mediana,,216,342,000805
SPAP Álava Vicky Moore nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 849 54 87 91,http://www.spaplavavickymoorenan.com,spapl@bilbao.com,privacy/spaplavavickymoorenan,mixta,grande,,310,119,000806
nan nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 880 57 43 44,http://www.nannan.com,nannan@cuadrado-rojas.org,about/nannan,mixta,grande,,441,725,000807
- Vitoria nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34 727 72 63 84,http://www.vitorianan.com,vitorian@alcaraz.com,login/vitorianan,mixta,pequeña,,49,35,000808
Pais Vasco nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34977 124 482,http://www.paisvasconan.com,paisv@lopez-morillo.org,home/paisvasconan,mixta,pequeña,,76,38,000809
686 47 37 52 nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34806 850 288,http://www.686473752nan.com,686473752n@nunez.net,about/686473752nan,mixta,grande,,443,403,000810
Sociedad Protectora Ayuntamiento de Bizkaia nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34846 699 491,http://www.sociedadprotectoraayuntamientodebizkaianan.com,socie@garrido.com,about/sociedadprotectoraayuntamientodebizkaianan,felina,grande,,415,283,000811
Apdo Correos 368 / 48990 Getxo nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34884 50 27 51,http://www.apdocorreos36848990getxonan.com,apdoco@pizarro-ordonez.com,faq/apdocorreos36848990getxonan,mixta,mediana,,180,140,000812
- nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34927 268 457,http://www.nan.com,nan@soler.org,login/nan,mixta,mediana,,251,85,000813
Pais Vasco nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34849245429,http://www.paisvasconan.com,paisvasc@martin.net,register/paisvasconan,mixta,grande,,349,244,000814
609 438 109 nan,nan nan nan nan nan Euskadi,Euskadi,51.9215592,4.4828119,+34843 16 49 93,http://www.609438109nan.com,6094381@llobet.com,terms/609438109nan,mixta,mediana,,244,282,000815
ANIMAL RESCUE RIOJA,"C/ SEGUNDO SANTO TOMÁS Nº7, 2º B",La Rioja,42.4717127644497,-2.46348143500772,+34 950 299 585,http://www.animalrescuerioja.com,animalres@leon-lumbreras.org,terms/animalrescuerioja,mixta,grande,,394,588,000816
ANIMALES RIOJA,Pº Fco. Saenz Porres s/n. Casa de las Asociaciones,La Rioja,42.4722366115001,-2.44256998464219,+34 921453993,http://www.animalesrioja.com,animales@alemany.org,homepage/animalesrioja,mixta,grande,,318,346,000817
ARUNA,"Chile nº 20, 6º G",La Rioja,42.4624638865195,-2.45437557937329,+34 978 062 562,http://www.aruna.com,aruna@galan.es,post/aruna,mixta,mediana,,127,231,000818
ASOCIACION CANINA DEL MEPLAN,"Cuartel nº 5, 2º E",La Rioja,42.1808218184856,-1.74906681670582,+34 986 688 483,http://www.asociacioncaninadelmeplan.com,asociacion@marques-pou.com,search/asociacioncaninadelmeplan,canina,pequeña,,96,149,000819
ASOCIACION CANINA PARA LA INTEGRACION DEL PERRO EN SOCIEDAD,CRTA. DE NAJÉRA Nº 5,La Rioja,42.4121645564528,-2.70283345480315,+34 912 558 940,http://www.asociacioncaninaparalaintegraciondelperroensociedad.com,asocia@barroso.com,privacy/asociacioncaninaparalaintegraciondelperroensociedad,canina,pequeña,,100,94,000820
ASOCIACION CANSORROS,"Rio Oja, 46 Bj.",La Rioja,42.3894825296704,-2.97841169627996,+34705 837 042,http://www.asociacioncansorros.com,asocia@cobos.com,faq/asociacioncansorros,mixta,pequeña,,35,18,000821
ASOCIACIÓN COLABORACIÓN ANIMAL,"C/ Francisco Sáenz Porres, nº1",La Rioja,42.4742039012447,-2.445352481261,+34 976 44 27 68,http://www.asociacincolaboracinanimal.com,asociaci@quiroga-marques.org,main/asociacincolaboracinanimal,felina,mediana,,121,193,000822
ASOCIACIÓN COLONIAS FELINAS DE SANTO DOMINGO DE LA CALZADA,C/ Francisco Sáenz Porres nº 10,La Rioja,42.4732936420715,-2.4441355030527,+34806 096 722,http://www.asociacincoloniasfelinasdesantodomingodelacalzada.com,asocia@carranza.org,index/asociacincoloniasfelinasdesantodomingodelacalzada,felina,pequeña,,67,86,000823
ASOCIACION DE PROPIETARIOS DE PERROS DE LA RIOJA,Teresa Gil de Gárate nº 49 bajo,La Rioja,42.4603651914387,-2.45026343256957,+34984 47 98 43,http://www.asociaciondepropietariosdeperrosdelarioja.com,asociaci@millan.com,about/asociaciondepropietariosdeperrosdelarioja,canina,grande,,408,214,000824
ASOCIACIÓN ES POR LOS ANIMALES - SPLA,"C/ Santa Lucía, 53",La Rioja,42.5733504811918,-2.84739267504007,+34874 66 35 85,http://www.asociacinesporlosanimalesspla.com,asoci@fabra-barrio.es,index/asociacinesporlosanimalesspla,canina,grande,,428,233,000825
ASOCIACIÓN MICHINOS  NAVARRETE,Carretera de Logroño nº 2,La Rioja,42.4274477306193,-2.71305071667899,+34 872 348 849,http://www.asociacinmichinosnavarrete.com,asociac@rodrigo.com,search/asociacinmichinosnavarrete,mixta,pequeña,,35,14,000826
ASOCIACION PARA EL BIENESTAR Y PROTECCION DE LOS ANIMALES EN LA RIOJA,"Duques de Nájera, nº 102, 2º D",La Rioja,42.4634034952879,-2.46184125989789,+34 981236021,http://www.asociacionparaelbienestaryprotecciondelosanimalesenlarioja.com,asociaci@valdes.com,privacy/asociacionparaelbienestaryprotecciondelosanimalesenlarioja,mixta,mediana,,270,266,000827
ASOCIACIÓN UNIDAD CANINA DE RESCATE DE LA RIOJA (UCR-RIOJA),PADRE MARÍN 32 Bajo,La Rioja,42.4677671580985,-2.42921272018938,+34 823 10 74 07,http://www.asociacinunidadcaninaderescatedelariojaucrrioja.com,asociacin@barros.es,about/asociacinunidadcaninaderescatedelariojaucrrioja,canina,mediana,,295,226,000828
ASOCIACIÓN VILLAMICHINOS COLONIAS FELINAS,C/ Carmelo Tecedor nº 7 bajo,La Rioja,42.4247345465162,-2.42125043421677,+34 982 052 964,http://www.asociacinvillamichinoscoloniasfelinas.com,asocia@reina.org,terms/asociacinvillamichinoscoloniasfelinas,felina,pequeña,,28,12,000829
ASYA,Avda de Logroño nº 12 bajo A,La Rioja,40.4512500187365,-3.60834332169049,+34 827 32 35 31,http://www.asya.com,asya@marin-gargallo.com,login/asya,mixta,grande,,405,387,000830
CLUB HARRYCAN,"Berones, nº 6, 7º C",La Rioja,42.2231566304047,-2.10930602023553,+34 976 958 829,http://www.clubharrycan.com,clubharryc@bonilla-valverde.com,index/clubharrycan,mixta,mediana,,135,200,000831
COLONIAS FELINAS LOGROÑO,"C/ Francisco Sáenz Porres, nº 1",La Rioja,42.4722348110216,-2.4426895868234,+34 901 891 177,http://www.coloniasfelinaslogroo.com,colonia@leon-escolano.es,homepage/coloniasfelinaslogroo,felina,pequeña,,41,49,000832
D.A.N. DEFENSA ANIMAL DEL NORTE,"AURELIO PRUDENCIO 13, 2º A",La Rioja,42.304296726318,-1.96778897694836,+34 953 326 582,http://www.d.a.n.defensaanimaldelnorte.com,dande@alfonso.es,post/d.a.n.defensaanimaldelnorte,mixta,pequeña,,93,128,000833
DEFENSA ANIMAL DE LA RIOJA,Casa de las Asociacines.,La Rioja,42.4722914982317,-2.44245512584799,+34902163400,http://www.defensaanimaldelarioja.com,defen@salazar.com,category/defensaanimaldelarioja,mixta,pequeña,,93,143,000834
FEDERACION CANINA DE LA RIOJA,"General Gallarza nº 6, 6º",La Rioja,42.3053408206445,-1.96632743501897,+34 803 88 01 18,http://www.federacioncaninadelarioja.com,federaci@haro.es,search/federacioncaninadelarioja,canina,mediana,,179,158,000835
LA CERECEDA DE LOS ANIMALES,La Cereceda 1,La Rioja,42.3404872039045,-2.85308461380156,+34986 21 27 38,http://www.lacerecedadelosanimales.com,lacerece@villanueva.es,post/lacerecedadelosanimales,mixta,pequeña,,41,69,000836
MININOS MONINOS,C/ Joaquín Michel nº 47,La Rioja,42.4013101500535,-2.32453081364155,+34846769698,http://www.mininosmoninos.com,mininosmon@vega-vila.com,index/mininosmoninos,mixta,grande,,464,512,000837
OCHO VIDAS,"Paseo Francisco Saenz Porres, nº 1",La Rioja,42.4723177433551,-2.44259154217753,+34 828 546 616,http://www.ochovidas.com,ochovidas@acero-carranza.org,about/ochovidas,mixta,pequeña,,67,35,000838
PROFESIONALES Y AMIGOS DEL MUNDO DEL PERRO,"Avda. de la Paz, 67, 6º E",La Rioja,42.4643296597764,-2.4326012649002,+34 978 83 21 79,http://www.profesionalesyamigosdelmundodelperro.com,profes@oliva.org,home/profesionalesyamigosdelmundodelperro,canina,pequeña,,77,24,000839
RED AYUDA ANIMAL,"AURELIO PRUDENCIO 16, 2º IZDA",La Rioja,42.3111795670309,-1.96830679328891,+34881091863,http://www.redayudaanimal.com,redayud@castillo.com,about/redayudaanimal,mixta,grande,,371,368,000840
SOCIEDAD CANINA DE LA RIOJA,"Julio Longinos, 10 bajo.",La Rioja,42.3087870298471,-1.96839622643618,+34 948 00 23 03,http://www.sociedadcaninadelarioja.com,socie@tejedor-aragon.es,terms/sociedadcaninadelarioja,canina,pequeña,,71,68,000841
SOCIEDAD RIOJANA DE CANICULTURA,"Pérez Galdós, 5",La Rioja,42.4610175625459,-2.44673028315242,+34 849 52 24 27,http://www.sociedadriojanadecanicultura.com,sociedadr@baez.es,faq/sociedadriojanadecanicultura,mixta,pequeña,,73,44,000842
SOS PELUDINES,LOS ALMENDROS 9,La Rioja,42.4759027111175,-2.41019748951454,+34975 331 989,http://www.sospeludines.com,sospeludin@coca.net,terms/sospeludines,mixta,pequeña,,82,98,000843
U.C.V. SANTO DOMINGO,"CAMINO DE BAÑOS, 5C",La Rioja,42.4456046297098,-2.95294020266282,+34844 864 344,http://www.u.c.v.santodomingo.com,ucvsanto@farre-blanca.com,terms/u.c.v.santodomingo,mixta,mediana,,289,325,000844
-AGUIPROAN- AGUILAS PROTECCION ANIMALES,"C/ Andrés Segovia nº6-A, AGUILAS, Murcia, España",Murcia,37.4111397,-1.56289,+34 943337385,http://www.aguiproanaguilasproteccionanimales.com,aguiproa@amigo.es,post/aguiproanaguilasproteccionanimales,canina,pequeña,,52,48,000845
ASOCIACION CANINA AMIGOS DE LOS PERROS DE ALCANTARILLA (A.C.A.P.A.),"C/ Anunciación nº4, ALCANTARILLA, Murcia, España",Murcia,37.9627481,-1.2174696,+34 861 34 31 41,http://www.asociacioncaninaamigosdelosperrosdealcantarillaa.c.a.p.a..com,asociac@marin.es,post/asociacioncaninaamigosdelosperrosdealcantarillaa.c.a.p.a.,canina,pequeña,,64,51,000846
ASOCIACION DE CRIADORES DE AVES FRINGILIDAS LOS ALCAZARES (A.C.A.F.A.),"Avda. Ferrocarril, nº 12, ALCAZARES (LOS), Murcia, España",Murcia,37.7379458,-0.859743,+34821 63 38 67,http://www.asociaciondecriadoresdeavesfringilidaslosalcazaresa.c.a.f.a..com,asociaci@morales.es,index/asociaciondecriadoresdeavesfringilidaslosalcazaresa.c.a.f.a.,canina,pequeña,,35,30,000847
ASOCIACION MYPU,"C/ Mar Mediterráneo nº1, ALCAZARES (LOS), Murcia, España",Murcia,37.7460442,-0.852171,+34 941 93 55 57,http://www.asociacionmypu.com,asocia@vergara.net,category/asociacionmypu,canina,pequeña,,65,61,000848
ASOCIACION PATITAS UNIDAS LOS ALCAZARES,"C/ Mar Caspio nº6, ALCAZARES (LOS), Murcia, España",Murcia,37.7494499,-0.8540212,+34 824092170,http://www.asociacionpatitasunidaslosalcazares.com,asoci@falcon-merino.com,homepage/asociacionpatitasunidaslosalcazares,canina,pequeña,,32,51,000849
ASOCIACIÓN GATOS LOS ALCÁZARES (AGATA),"C/ Río Pigüeña, 37B, ALCAZARES (LOS), Murcia, España",Murcia,37.7534832,-0.8431606,+34745756868,http://www.asociacingatoslosalczaresagata.com,asoci@cerdan.net,search/asociacingatoslosalczaresagata,felina,pequeña,,51,49,000850
"ASOCIACION PROTECTORA DEL GALGO, GALGO-KEEPER","C/ Juan de Austria nº82, ALHAMA DE MURCIA, Murcia, España",Murcia,37.8527763,-1.4195879,+34888 96 57 14,http://www.asociacionprotectoradelgalgogalgokeeper.com,asociaci@llamas-bueno.com,register/asociacionprotectoradelgalgogalgokeeper,mixta,grande,,425,581,000851
ASOCIACION ANIMALES DEL VALLE,"C/ Marquesa Villa San Román, nº 21, ARCHENA, Murcia, España",Murcia,38.1165871,-1.3022386,+34 983 706 233,http://www.asociacionanimalesdelvalle.com,asociac@rios-contreras.net,author/asociacionanimalesdelvalle,mixta,pequeña,,59,59,000852
ASOCIACION HAKA DOGS DE INTEGRACION Y EDUCACION CANINA,"Rambla del Arco s/n, ARCHENA, Murcia, España",Murcia,38.1285516,-1.2844441,+34823671527,http://www.asociacionhakadogsdeintegracionyeducacioncanina.com,asociacio@noguera.com,about/asociacionhakadogsdeintegracionyeducacioncanina,canina,pequeña,,84,101,000853
ASOCIACIÓN CANINA TIMERCÁN,"C/ Don Juan Díaz nº59, BENIEL, Murcia, España",Murcia,38.0471097,-1.0017764,+34974496307,http://www.asociacincaninatimercn.com,asoci@vilar.es,index/asociacincaninatimercn,canina,pequeña,,74,100,000854
